ID,SPB74 log 2,virido log2,J1074 log2,AA4 log2
5982,null,null,null,null
5983,null,null,null,null
5984,null,null,null,null
5985,-2.146571824,2.218595915,2.795979386,1.526037585
5986,null,null,null,null
5987,-1.888762208,-0.335728233,-0.362126834,-0.102911232
5988,-0.824643729,0.884578068,1.514546056,-2.958542232
5989,2.072721192,2.665652551,3.555194404,2.547927223
5990,-0.541625062,2.719631972,3.923429364,1.362538852
5991,-0.065384712,-0.255802773,-0.393804272,-0.097649202
5992,-0.554403755,-0.262855369,-0.405391996,0.052697166
5993,0.058104122,-0.787820293,-1.195500971,-2.865828161
5994,null,null,null,null
5995,0.974438774,2.094161313,2.499046732,0.301348672
5996,0.499824869,1.697477895,2.043161037,0.602958504
5997,-0.754156253,0.263984809,0.291188502,-0.544351743
5998,null,null,null,null
5999,null,null,null,null
6000,-1.586372228,1.053271944,1.143606877,0.169372642
6001,-0.213583648,0.893758982,0.747572239,0.435029269
6002,-0.619284399,0.333249682,0.285892597,-0.179376413
6003,null,null,null,null
6004,null,null,null,null
6005,null,null,null,null
6006,null,null,null,null
6007,null,null,null,null
6008,null,null,null,null
6009,null,null,null,null
6010,null,null,null,null
6011,null,null,null,null
6012,null,null,null,null
6013,null,null,null,null
6014,null,null,null,null
6015,1.420498352,0.153512876,0.455881197,0.190390576
6016,null,null,null,null
6017,null,null,null,null
6018,0.310794212,-0.11365598,-0.467782215,-0.239718295
6019,-1.44461304,-0.990281352,-1.258154118,-0.475161279
6020,null,null,null,null
6021,-0.570283571,-0.426377966,-0.871303681,-0.540535919
6022,-0.529443863,-0.598392989,-0.942113377,-0.732432483
6023,-0.524394456,-0.332595614,-1.598031581,-0.765542569
6024,null,null,null,null
6025,-0.269220963,-0.292246183,-0.165900633,-1.301304312
6026,null,null,null,null
6027,null,null,null,null
6028,null,null,null,null
6029,null,null,null,null
6030,-1.120898002,-0.65001125,-0.641937205,-0.897676646
6031,null,null,null,null
6032,null,null,null,null
6033,0.209183388,-0.62051873,-0.220338823,0.926947679
6034,0.355017466,0.331753932,0.268076513,1.037596248
6035,null,null,null,null
6036,0.539988736,1.669831648,2.267228631,0.625573258
6037,null,null,null,null
6038,0.478588144,1.505722268,2.249863947,1.015200294
6039,null,null,null,null
6040,null,null,null,null
6041,null,null,null,null
6042,0.338652945,-0.679700643,-0.907698027,-0.457458154
6043,null,null,null,null
6044,0.768589555,1.090433095,1.381593138,0.45889096
6045,1.520795161,1.973732999,2.008603785,1.122960109
6046,0.749883856,-0.493030979,-0.370472949,-0.536657579
6047,null,null,null,null
6048,0.335288913,0.269794692,0.168719251,0.106697654
6049,1.386858043,0.737973702,0.596466075,0.304627232
6050,null,null,null,null
6051,null,null,null,null
6052,-1.51165483,-0.713543913,-0.931504229,-0.611573515
6053,1.494885718,1.718096996,1.313317162,0.712112836
6054,null,null,null,null
6055,null,null,null,null
6056,4.000731249,4.925883588,4.879598058,3.549577753
6057,null,null,null,null
6058,-0.054548408,-0.400085294,-0.4371557,-0.577880122
6059,0.319158502,0.819621691,0.979356669,0.310509213
6060,null,null,null,null
6061,null,null,null,null
6062,null,null,null,null
6063,null,null,null,null
6064,null,null,null,null
6065,null,null,null,null
6066,null,null,null,null
6067,1.307219707,0.80724529,1.129940921,-1.139562957
6068,1.152673788,0.315750193,0.796856781,-0.985183331
6069,0.908118892,0.563101353,0.596823052,-0.199037958
6070,null,null,null,null
6071,null,null,null,null
6072,0.623685918,-0.081021835,0.086907894,-0.650005129
6073,null,null,null,null
6074,1.542391133,2.231156428,3.093581177,1.526715153
6075,0.10224656,-0.222080206,-0.024759853,0.394444254
6076,null,null,null,null
6077,null,null,null,null
6078,null,null,null,null
6079,0.721412419,1.14364463,1.385372524,0.323266842
6080,null,null,null,null
6081,null,null,null,null
6082,null,null,null,null
6083,-0.536380361,-0.945442642,-1.121640999,-0.471366901
6084,null,null,null,null
6085,0.109345351,-0.379577938,-0.026425964,-0.214569989
6086,null,null,null,null
6087,null,null,null,null
6088,null,null,null,null
6089,null,null,null,null
6090,null,null,null,null
6091,-0.891781442,-0.584280218,-0.320323412,1.093150888
6092,0.36151212,0.003996357,0.219340587,-0.240306383
6093,-1.573267991,-1.118549404,-1.155262052,-0.146811483
6094,null,null,null,null
6095,null,null,null,null
6096,null,null,null,null
6097,null,null,null,null
6098,null,null,null,null
6099,null,null,null,null
6100,null,null,null,null
6101,-1.035479504,-1.158226451,-1.025293006,-0.582723678
6102,null,null,null,null
6103,null,null,null,null
6104,0.741784894,0.476181294,0.271797112,0.444541143
6105,null,null,null,null
6106,null,null,null,null
6107,-0.122254649,-0.557425388,-1.011175949,-0.449041292
6108,null,null,null,null
6109,null,null,null,null
6110,null,null,null,null
6111,null,null,null,null
6112,null,null,null,null
6113,null,null,null,null
6114,null,null,null,null
6115,null,null,null,null
6116,-0.440428089,-0.387350645,0.009025149,0.793393663
6117,1.127353634,-0.812159614,0.148011409,0.037388017
6118,null,null,null,null
6119,null,null,null,null
6120,0.415331803,0.578529524,0.776217884,0.113826117
6121,null,null,null,null
6122,0.392653475,1.810287833,0.658691147,0.887028577
6123,null,null,null,null
6124,2.735441231,1.326566537,0.88042956,1.113264641
6125,null,null,null,null
6126,0.091555175,0.539529371,0.256436802,0.170598456
6127,null,null,null,null
6128,0.379057458,0.977060775,1.576526137,0.497456037
6129,null,null,null,null
6130,-1.83564049,0.464078274,0.265847376,-1.07486646
6131,null,null,null,null
6132,-0.001782487,-0.755747632,-0.722632884,-0.807440145
6133,0.202618823,-0.535219513,-0.760550497,-0.48113411
6134,null,null,null,null
6135,0.434287121,-0.560022161,-1.015643761,0.090230872
6136,null,null,null,null
6137,null,null,null,null
6138,null,null,null,null
6139,null,null,null,null
6140,null,null,null,null
6141,null,null,null,null
6142,0.539988736,-0.871628266,-0.581450049,-0.582217498
6143,0.329370026,0.551824746,0.476196842,-0.374426742
6144,null,null,null,null
6145,8.25045069,7.735884589,7.323419049,5.947501353
6146,5.316092588,5.007157241,4.931823063,2.741050476
6147,null,null,null,null
6148,-0.407087512,-0.752408963,-0.856700909,-0.082858766
6149,null,null,null,null
6150,null,null,null,null
6151,null,null,null,null
6152,null,null,null,null
6153,null,null,null,null
6154,0.955640338,0.969878669,0.938857375,0.346481238
6155,null,null,null,null
6156,null,null,null,null
6157,null,null,null,null
6158,1.738062568,1.826763097,1.685490384,1.814962492
6159,null,null,null,null
6160,null,null,null,null
6161,1.101518405,0.962835143,-1.649798999,1.774536508
6162,null,null,null,null
6163,null,null,null,null
6164,null,null,null,null
6165,0.279836727,2.68767574,1.762972737,2.362538852
6166,-0.686952837,2.221247258,1.68226613,0.777576352
6167,null,null,null,null
6168,-0.376849742,0.5114709,0.337210648,-0.123149322
6169,null,null,null,null
6170,null,null,null,null
6171,null,null,null,null
6172,null,null,null,null
6173,null,null,null,null
6174,0.353923729,1.71124527,0.913811361,0.781808966
6175,1.245932967,0.867160344,0.787215657,0.642258677
6176,1.281179927,-0.005518247,0.49752281,-0.183862197
6177,1.153219055,0.692905267,0.384437085,0.805596655
6178,null,null,null,null
6179,null,null,null,null
6180,null,null,null,null
6181,null,null,null,null
6182,null,null,null,null
6183,null,null,null,null
6184,null,null,null,null
6185,null,null,null,null
6186,null,null,null,null
6187,null,null,null,null
6188,null,null,null,null
6189,null,null,null,null
6190,null,null,null,null
6191,-2.135200772,0.774743761,0.674425213,-0.789464241
6192,0.351056654,0.122114311,0.437563103,1.383510243
6193,null,null,null,null
6194,null,null,null,null
6195,null,null,null,null
6196,null,null,null,null
6197,4.059305868,3.762691373,3.3669827,1.212828954
6198,2.953859563,3.1775766,2.816689871,1.117336371
6199,null,null,null,null
6200,0.816381439,2.552015391,2.58415271,1.370897111
6201,null,null,null,null
6202,-0.132378685,1.459473584,1.690270217,0.615235117
6203,0.095804764,0.569922494,0.607496621,0.144832289
6204,null,null,null,null
6205,null,null,null,null
6206,null,null,null,null
6207,0.572825239,0.189534742,0.645703977,-0.291085023
6208,null,null,null,null
6209,null,null,null,null
6210,0.034221309,-0.651619068,-0.770344451,-0.358111695
6211,null,null,null,null
6212,null,null,null,null
6213,null,null,null,null
6214,null,null,null,null
6215,-2.622741043,-0.822795076,-1.708811498,-1.959389242
6216,-0.117886314,-0.26428543,-0.445380977,-0.214327772
6217,-0.651553644,-0.52318645,-0.507857656,-0.531831657
6218,null,null,null,null
6219,null,null,null,null
6220,1.448993652,1.549439456,1.483234545,0.435076749
6221,null,null,null,null
6222,null,null,null,null
6223,-0.777138559,0.964305873,1.434512796,1.020093296
6224,-1.288969399,-1.797373497,-1.947420648,-2.447623534
6225,-1.487990167,-1.809426814,-2.032358585,-2.467662461
6226,0.287017889,0.2478304,0.709445982,0.226728648
6227,-1.306508605,-0.21153437,0.360413697,0.956510475
6228,1.786878686,2.552612921,2.677095401,1.433377512
6229,null,null,null,null
6230,null,null,null,null
6231,null,null,null,null
6232,null,null,null,null
6233,null,null,null,null
6234,null,null,null,null
6235,0.237637848,0.316740576,0.517472687,0.039929635
6236,null,null,null,null
6237,null,null,null,null
6238,0.060951196,0.202886959,0.165426134,-1.046154582
6239,null,null,null,null
6240,0.460917034,1.497094784,1.53590079,1.380712644
6241,-0.003497204,0.354763104,-0.084013104,-0.695677268
6242,-0.144919428,-0.994198455,-1.291109854,-1.2336206
6243,null,null,null,null
6244,0.155421453,0.114673457,-0.190573942,-0.650374916
6245,-0.349349822,1.264727394,0.930464876,0.02877013
6246,null,null,null,null
6247,null,null,null,null
6248,null,null,null,null
6249,null,null,null,null
6250,null,null,null,null
6251,null,null,null,null
6252,-1.305125774,0.592242424,1.028154097,0.884392918
6253,null,null,null,null
6254,null,null,null,null
6255,null,null,null,null
6256,null,null,null,null
6257,null,null,null,null
6258,null,null,null,null
6259,null,null,null,null
6260,null,null,null,null
6261,-0.060396656,-0.161636581,-0.194858409,-0.144559173
6262,null,null,null,null
6263,0.406017393,-0.219668437,-0.199288951,0.128094796
6264,null,null,null,null
6265,null,null,null,null
6266,null,null,null,null
6267,1.917086414,0.886543409,1.523810429,0.247164654
6268,null,null,null,null
6269,null,null,null,null
6270,null,null,null,null
6271,null,null,null,null
6272,null,null,null,null
6273,null,null,null,null
6274,null,null,null,null
6275,null,null,null,null
6276,6.847160241,7.786769902,8.09469535,4.859555318
6277,null,null,null,null
6278,null,null,null,null
6279,null,null,null,null
6280,null,null,null,null
6281,null,null,null,null
6282,null,null,null,null
6283,4.015237311,4.116256982,4.231341202,1.669713967
6284,null,null,null,null
6285,3.626895332,4.553053541,4.153184789,1.378833915
6286,null,null,null,null
6287,null,null,null,null
6288,null,null,null,null
6289,null,null,null,null
6290,null,-0.076615207,-0.563919952,-1.180813612
6291,null,null,null,null
6292,null,null,null,null
6293,0.187459505,1.084277928,1.411318301,1.443861368
6294,null,null,null,null
6295,null,null,null,null
6296,-0.918882069,0.305708979,-0.455642637,1.138344953
6297,null,null,null,null
6298,-1.020424265,-1.306019629,-0.699125049,-0.731289178
6299,null,null,null,null
6300,null,null,null,null
6301,null,null,null,null
6302,0.898009664,0.423298506,1.876151003,2.040610758
6303,null,null,null,null
6304,null,null,null,null
6305,0.03682018,0.814634845,1.380686692,0.545202281
6306,-0.820933554,0.661908406,0.680439659,-0.026489484
6307,null,null,null,null
6308,null,null,null,null
6309,null,null,null,null
6310,null,null,null,null
6311,-0.761776415,-0.743986754,-0.428127435,-0.873110836
6312,null,null,null,null
6313,-0.909333077,-0.553305679,-0.796319758,0.21643246
6314,null,null,null,null
6315,null,null,null,null
6316,0.940981949,-0.893191331,-0.496473494,-1.096276808
6317,1.279836727,1.177204924,2.207148011,2.469355419
6318,0.150129692,-0.226654431,0.116168998,0.14168241
6319,null,null,null,null
6320,null,null,null,null
6321,0.133143222,0.351478883,0.44610468,0.894078474
6322,null,null,null,null
6323,null,null,null,null
6324,null,null,null,null
6325,0.458374938,1.437429638,2.578255152,1.263003179
6326,-0.305125774,1.516911617,2.708812065,0.040610758
6327,0.228542106,1.62539958,1.600387536,0.455648257
6328,-0.622741043,1.177204924,1.117907481,0.040610758
6329,-1.824643729,-1.119679182,0.762972737,0.040610758
6330,-1.146571824,0.867853166,2.510512868,1.227649658
6331,0.389587685,1.732830671,1.868003708,1.603133522
6332,2.898009664,3.305492668,3.207148011,2.84796568
6333,-0.105209915,0.369850002,0.632480653,-0.024280068
6334,null,null,null,null
6335,0.836568389,2.231956594,2.349447655,1.626658877
6336,-0.865109051,1.040437079,0.947982479,0.849658776
6337,null,null,null,null
6338,null,null,null,null
6339,null,null,null,null
6340,-0.661375339,-1.431286004,-1.117196786,-1.167721412
6341,null,null,null,null
6342,0.193528666,0.110513186,0.271550788,-0.314367558
6343,-0.055174212,0.582266727,0.789209538,-0.795348481
6344,null,null,null,null
6345,null,null,null,null
6346,null,null,null,null
6347,null,null,null,null
6348,-0.127860293,1.296006771,0.764040868,0.576338732
6349,null,null,null,null
6350,0.66092214,0.329019809,0.155944545,0.215660488
6351,-0.034347438,-0.169069224,0.013706309,-0.326052325
6352,1.965381982,2.636115693,2.675150635,1.244554761
6353,null,null,null,null
6354,null,null,null,null
6355,-0.346014531,1.065671039,1.415485519,1.496636808
6356,-1.3342133,-0.515474872,-0.311672971,0.903693327
6357,-0.921528305,-0.737230514,-0.537417717,0.977555291
6358,-0.157756451,-0.066101798,0.130217362,-0.076462639
6359,-0.321272856,-0.902704454,-0.908959494,-0.977405958
6360,null,null,null,null
6361,-1.582659749,-0.988105506,-1.067477015,0.04257796
6362,null,null,null,null
6363,null,null,null,null
6364,null,null,null,null
6365,1.202194265,2.612034425,3.225116584,3.10829202
6366,null,null,null,null
6367,null,null,null,null
6368,null,null,null,null
6369,null,null,null,null
6370,-2.944669137,1.111981715,1.561108802,2.541692324
6371,0.254417375,0.762167425,0.476196842,0.362538852
6372,0,-0.161663995,0.706226002,-1.544351743
6373,-0.80795149,1.005132892,1.808921896,0.120710134
6374,null,null,null,null
6375,0.204774841,0.437351655,1.090459016,0.573911778
6376,-0.571068908,0.39007315,0.733867411,0.008080446
6377,null,null,null,null
6378,-2.305125774,-0.47644949,0.009018139,0.086082532
6379,-0.650388173,0.855825912,1.206529933,1.655745032
6380,-0.053466784,0.799145274,1.161020909,1.416431612
6381,null,null,null,null
6382,-0.413553233,-1.084220357,-1.174339383,0.20737739
6383,-2.287355086,-0.460337805,0.044171104,-0.677858299
6384,null,null,null,null
6385,-1.384652287,2.065000545,1.969352657,0.375029797
6386,2.279836727,3.095204534,3.733234322,2.040610758
6387,2.78825356,1.779551219,1.985277386,-0.461092411
6388,1.043337438,3.022392139,2.658691147,2.715127283
6389,-0.166575532,0.90803426,1.523305304,1.247413155
6390,-0.399331694,1.242965938,1.561941287,0.723946101
6391,null,null,null,null
6392,null,null,null,null
6393,null,null,null,null
6394,null,null,null,null
6395,null,null,null,null
6396,null,null,null,null
6397,null,null,null,null
6398,null,null,null,null
6399,0.631451166,2.148287285,2.478206746,0.906990863
6400,null,null,null,null
6401,0.994995658,2.7429713,2.202283667,1.073050086
6402,0.433793598,0.189087326,-0.17159951,0.371834572
6403,-1.40960623,2.017697124,1.839402678,1.455648257
6404,0.664631822,1.105925151,0.36499285,-0.181297719
6405,null,null,null,null
6406,-0.527518195,0.416266094,0.193932965,-0.573092077
6407,null,null,null,null
6408,null,null,null,null
6409,null,null,null,null
6410,null,null,null,null
6411,null,null,null,null
6412,null,null,null,null
6413,null,null,null,null
6414,0.254417375,1.617090086,1.465999692,0.750405292
6415,null,null,null,null
6416,null,null,null,null
6417,null,null,null,null
6418,0.534284387,0.089305131,0.167540945,0.17164293
6419,1.202202127,0.46753364,0.435679584,0.661420043
6420,null,null,null,null
6421,null,null,null,null
6422,null,null,null,null
6423,null,null,null,null
6424,null,null,null,null
6425,0.306206023,-0.923635862,-0.234763846,0.017455712
6426,1.698253793,2.651010486,3.134935956,3.719758048
6427,null,null,null,null
6428,5.006390469,3.233909105,2.379565508,2.320316052
6429,1.679672096,0.754416339,0.140459055,1.572536412
6430,2.173048434,0.464578697,-0.36793508,1.381412346
6431,null,null,null,null
6432,null,null,null,null
6433,1.251042933,0.221511955,-0.112380833,2.001854553
6434,null,null,null,null
6435,2.014592875,0.816996039,0.226731055,1.790357316
6436,null,null,null,null
6437,0.797852633,0.202365652,0.344870864,1.505890054
6438,null,null,null,null
6439,null,null,null,null
6440,0.403266353,2.453568404,4.762552056,2.590788165
6441,null,null,null,null
6442,null,null,null,null
6443,0.138988939,2.151487369,4.455727583,2.936889732
6444,null,null,null,null
6445,null,null,null,null
6446,0.762131624,0.015685388,0.190308757,-0.534315737
6447,null,null,null,null
6448,null,null,null,null
6449,null,null,null,null
6450,0.876629076,0.643344515,0.671641981,0.247428922
6451,null,null,null,null
6452,null,null,null,null
6453,null,null,null,null
6454,null,null,null,null
6455,null,null,null,null
6456,null,null,null,null
6457,null,null,null,null
6458,0.019564015,1.155258475,1.36551665,-0.281317337
6459,null,null,null,null
6460,null,null,null,null
6461,null,null,null,null
6462,null,null,null,null
6463,-0.2055901,0.010169185,0.351951044,-1.444332125
6464,null,null,null,null
6465,-0.865577363,-0.987335083,-0.836315204,-0.920123051
6466,null,null,null,null
6467,null,null,null,null
6468,null,null,null,null
6469,null,null,null,null
6470,-1.387764322,-1.224789069,-1.485825311,-0.255553562
6471,null,null,null,null
6472,null,null,null,null
6473,null,null,null,null
6474,null,null,null,null
6475,null,null,null,null
6476,null,null,null,null
6477,0.172025801,-0.66582488,-0.707253429,-0.579914143
6478,0.34618136,-0.433428193,-0.299384072,-0.777655585
6479,null,null,null,null
6480,-0.055541842,0.066457654,0.378050578,-0.31984149
6481,-0.454816054,-0.883748567,-0.341327115,-1.007871931
6482,0.378060418,0.039806851,0.414737554,-0.409303783
6483,null,null,null,null
6484,1.168294482,1.713860687,1.853551976,0.440336669
6485,0.946283465,1.13978863,1.086972229,0.142422596
6486,null,null,null,null
6487,-1.08859922,-1.15918798,-1.44489677,-1.16104373
6488,null,null,null,null
6489,0.372886218,-1.21065143,-0.9137184,-0.268218196
6490,null,null,null,null
6491,-0.401679285,0.236171364,0.034635144,-0.238876031
6492,0.266282809,0.774160861,0.73741228,0.228329281
6493,1.550406607,0.447923928,0.140416008,-0.259840891
6494,1.005854288,-0.059657117,-0.411824759,0.168189107
6495,null,null,null,null
6496,null,null,null,null
6497,null,null,null,null
6498,-3.284075348,-0.773533499,-0.111707471,-0.619970861
6499,null,null,null,null
6500,null,null,null,null
6501,null,null,null,null
6502,null,null,null,null
6503,-1.64906403,-1.027570726,-1.355391607,-0.778297194
6504,-1.201201608,-1.274884146,-1.475445075,-1.790239228
6505,null,null,null,null
6506,null,null,null,null
6507,null,null,null,null
6508,null,null,null,null
6509,null,null,null,null
6510,0.052987468,-0.822781343,-0.012677562,2.386858754
6511,0.282483604,-0.739555349,-1.13271123,-0.448327419
6512,null,null,null,null
6513,-1.505997545,-1.133542885,-0.743793473,0.52315092
6514,0.853556994,0.893992313,0.855675533,0.784861947
6515,null,null,null,null
6516,-1.710057349,-1.867371695,-1.18995623,-0.905508327
6517,null,null,null,null
6518,null,null,null,null
6519,null,null,null,null
6520,null,null,null,null
6521,-0.976548674,1.322373843,1.10049248,-0.596335218
6522,1.575309843,2.73135837,2.646497995,2.268577551
6523,1.255881984,1.963666071,1.907620036,2.730994798
6524,-1.087719895,-0.826135142,-0.640418779,-0.383516403
6525,-0.432555091,-0.160241951,-0.391874958,-0.268502902
6526,-1.119392478,0.317951109,1.975340235,0.466171963
6527,-0.707630258,-0.67092715,-0.664803673,0.084415779
6528,null,null,null,null
6529,null,null,null,null
6530,0.051287966,0.368351621,0.737735587,-0.199733657
6531,null,null,null,null
6532,null,null,null,null
6533,null,null,null,null
6534,null,null,null,null
6535,null,null,null,null
6536,0.576474029,0.83516111,1.036398296,0.985989939
6537,null,null,null,null
6538,-1.578812816,-1.224860961,0.214246306,-2.181297719
6539,0.520711372,-0.394425465,-0.371351839,-0.63276372
6540,null,null,null,null
6541,0.433446983,0.132340977,0.181994829,1.062588815
6542,null,null,null,null
6543,-2.465680161,1.185789681,3.191806236,1.3906323
6544,-0.173320169,-0.732550522,-1.129983405,-0.408726514
6545,null,null,null,null
6546,null,null,null,null
6547,null,null,null,null
6548,null,null,null,null
6549,0.225912988,-0.23055746,-0.006376921,0.454991501
6550,null,null,null,null
6551,null,null,null,null
6552,null,null,null,null
6553,null,null,null,null
6554,null,null,null,null
6555,null,null,null,null
6556,null,null,null,null
6557,null,null,null,null
6558,null,null,null,null
6559,null,null,null,null
6560,null,null,null,null
6561,null,null,null,null
6562,null,null,null,null
6563,null,null,null,null
6564,null,null,null,null
6565,null,null,null,null
6566,null,null,null,null
6567,null,null,null,null
6568,null,null,null,null
6569,null,null,null,null
6570,null,null,null,null
6571,null,null,null,null
6572,null,null,null,null
6573,1.748401819,3.143267763,2.291188502,1.040610758
6574,1.279836727,2.762167425,1.291188502,0.040610758
6575,null,null,null,null
6576,null,null,null,null
6577,-1.101990336,1.898139068,1.560503356,1.040610758
6578,null,null,null,null
6579,-2.305125774,0.360746186,-0.37781449,2.81580103
6580,2.058104122,1.602102386,0.156756267,-0.216078136
6581,null,null,null,null
6582,-1.021203344,-0.171598722,0.080792341,0.077594991
6583,null,null,null,null
6584,null,null,null,null
6585,null,null,null,null
6586,null,null,null,null
6587,null,null,null,null
6588,-1.541625062,0.802636633,1.452058107,1.164538552
6589,null,null,null,null
6590,null,null,null,null
6591,-0.708119258,-0.091174343,-0.410688686,-0.58322959
6592,-0.206884076,0.282422295,-0.61820662,-0.941813007
6593,-1.253926173,-0.376992846,-0.745094716,-1.101237209
6594,1.200071717,1.881038178,1.679160278,1.032259831
6595,-1.50019187,0.836693655,0.797925766,0.732628245
6596,-0.545531884,1.556609158,1.826343727,0.303645163
6597,null,null,null,null
6598,null,null,null,null
6599,null,null,null,null
6600,null,null,null,null
6601,null,null,null,null
6602,null,null,null,null
6603,null,null,null,null
6604,null,null,null,null
6605,null,null,null,null
6606,0.155664724,0.039258207,0.220263763,-0.463171937
6607,-0.142417858,-0.135268072,0.158184958,-0.194728982
6608,-0.3677297,0.147467535,0.258116387,-0.109177091
6609,-0.305125774,2.356104409,2.113722733,0.915079875
6610,1.03682018,3.470864221,2.041736177,0.777576352
6611,-3.047036151,-0.573386687,1.390807759,-0.416877443
6612,null,null,null,null
6613,-0.10467282,0.606556078,0.45053499,0.588956279
6614,-0.536020329,-0.360999341,0.04690802,-0.538405181
6615,-1.008594456,-0.405884543,-0.311677941,-0.242022099
6616,0.400841085,-0.231186595,-0.188680431,-0.40055516
6617,-0.477752993,-0.118397396,0.239908432,-1.733308364
6618,-0.921702304,-0.616117107,-0.165447315,-1.080281696
6619,null,null,null,null
6620,-1.460235091,0.526509057,0.195524327,0.205197589
6621,-2.153690426,-0.955708587,-0.951390704,-0.136406971
6622,null,null,null,null
6623,null,null,null,null
6624,-1.958861407,1.399482343,1.884399015,-0.074357676
6625,0.783177251,1.542983594,1.958802757,0.744648019
6626,null,null,null,null
6627,0.282351322,0.468235724,0.059941896,-0.113655971
6628,-0.356420395,1.510242033,1.817571623,1.263003179
6629,0.090889323,1.353435278,1.672857295,0.516208917
6630,-0.107799114,0.671838974,1.071364839,0.410339594
6631,0.141195895,0.247431822,0.287416802,-0.706770278
6632,-1.140554483,0.037752539,0.289972282,-0.159869186
6633,null,null,null,null
6634,-0.557272173,0.752513671,0.816697289,0.343523762
6635,null,null,null,null
6636,null,null,null,null
6637,-0.288653899,0.199265813,0.672532745,-0.186947804
6638,-0.942580313,0.120719308,0.6309703,-0.241617367
6639,null,null,null,null
6640,null,null,null,null
6641,-0.826709311,1.078628976,1.179726758,0.590128659
6642,-0.483444095,0.21753091,0.427302597,-0.028873508
6643,0.011930528,-0.633913283,-0.631508597,-0.560118297
6644,null,null,null,null
6645,null,null,null,null
6646,null,null,null,null
6647,-0.96317982,4.476331321,4.9848318,3.732461063
6648,-0.196491265,-0.509413455,-0.114086267,-0.882812449
6649,-0.172966001,-0.512377853,-0.039656061,-2.128862567
6650,1.53851846,3.553522063,3.905940579,2.548509163
6651,null,null,null,null
6652,1.199913144,3.631309179,4.323737076,2.33257066
6653,0.605999551,3.582173124,4.231169939,2.568751064
6654,0.34275627,0.427553031,1.040947026,0.072051634
6655,null,null,null,null
6656,0.699648576,1.018027108,0.832325916,0.203655016
6657,0.037684477,-0.765216558,-0.900952858,-0.509842038
6658,null,null,null,null
6659,null,null,null,null
6660,-0.033666043,-0.914536219,-1.297207446,-0.362006689
6661,null,null,null,null
6662,null,null,null,null
6663,null,null,null,null
6664,null,null,null,null
6665,null,null,null,null
6666,2.179776514,0.279399769,0.755622259,2.198420102
6667,null,null,null,null
6668,null,null,null,null
6669,null,null,null,null
6670,null,null,null,null
6671,0.415456658,-0.325949066,0.221541596,-0.247538621
6672,-0.258157435,-0.112348961,-0.287232977,-0.932272512
6673,0.128953054,-0.029785459,-0.53131914,-1.077690778
6674,-0.340059759,0.598154731,0.532615015,-0.024459813
6675,null,null,null,null
6676,-0.376538958,0.391335886,1.216133885,0.374650282
6677,null,null,null,null
6678,null,null,null,null
6679,0.109911726,0.159614491,0.561395102,-0.216501703
6680,null,null,null,null
6681,null,null,null,null
6682,1.753381643,8.822472196,9.313512339,6.783186208
6683,null,null,null,null
6684,null,null,null,null
6685,null,null,null,null
6686,-1.42469731,-1.19133812,-1.303780512,-1.213378668
6687,null,null,null,null
6688,0.164236851,-0.614344596,-0.802548169,-2.21509871
6689,2.279836727,2.708021584,2.775220485,1.715127283
6690,null,null,null,null
6691,null,null,null,null
6692,1.808689226,-0.110470553,0.056652085,1.1848717
6693,0.883802553,0.730345287,0.498893382,1.904422797
6694,null,null,null,null
6695,-0.936147876,-1.2537844,-1.224037406,-0.658801095
6696,null,null,null,null
6697,null,null,null,null
6698,null,null,null,null
6699,null,null,null,null
6700,null,null,null,null
6701,null,null,null,null
6702,null,null,null,null
6703,null,null,null,null
6704,null,null,null,null
6705,-0.229468304,-0.068316141,-0.272144805,0.20236435
6706,null,null,null,null
6707,null,null,null,null
6708,0.625510433,1.98675216,2.67350759,1.019609295
6709,-0.554704504,-0.231895297,0.185096896,-0.632796278
6710,null,null,null,null
6711,0.716881239,0.997094171,0.97288534,1.712721681
6712,null,null,null,null
6713,null,null,null,null
6714,null,null,null,null
6715,null,null,null,null
6716,1.581465297,4.520750613,4.964186168,0.040610758
6717,null,null,null,null
6718,null,null,null,null
6719,null,null,null,null
6720,null,null,null,null
6721,-1.693456768,0.070036637,-0.054023891,-0.578351207
6722,null,null,null,null
6723,null,null,null,null
6724,0.719101522,-0.089484232,-0.2195941,-0.271846569
6725,0.532902913,-0.117451131,-0.049491242,-0.282249186
6726,null,null,null,null
6727,-1.305125774,0.635580928,0.551036993,0.270851782
6728,2.175701684,1.518439179,0.91507182,0.16701875
6729,-1.564779569,0.331732481,0.033197429,-0.965273923
6730,null,null,null,null
6731,null,null,null,null
6732,null,null,null,null
6733,null,null,null,null
6734,null,null,null,null
6735,0.049182713,0.118346496,0.373497,-0.484818555
6736,null,null,null,null
6737,0.157443724,-0.346076592,-0.644033362,-3.128561371
6738,null,null,null,null
6739,null,null,null,null
6740,null,null,null,null
6741,null,null,null,null
6742,null,null,null,null
6743,null,null,null,null
6744,0.287568809,1.468264694,1.979067769,1.129667417
6745,1.398164738,1.017052159,0.226555384,-0.225612102
6746,null,null,null,null
6747,4.017716768,-0.098371601,-0.00053919,-0.433419767
6748,null,null,null,null
6749,1.738758502,4.862815306,5.492173319,3.783048535
6750,null,null,null,null
6751,null,null,null,null
6752,null,null,null,null
6753,null,null,null,null
6754,null,null,null,null
6755,null,null,null,null
6756,null,null,null,null
6757,null,null,null,null
6758,null,null,null,null
