E14 log 2,SPB74 log 2,virido log 2,J1074 log 2,AA4 log 2
-2.547992103,-2.146571824,2.218595915,2.795979386,1.526037585
0.350638827,-1.888762208,-0.335728233,-0.362126834,-0.102911232
0.177841326,-0.824643729,0.884578068,1.514546056,-2.958542232
2.985196248,2.072721192,2.665652551,3.555194404,2.547927223
-0.811026509,-0.541625062,2.719631972,3.923429364,1.362538852
0.035975568,-0.065384712,-0.255802773,-0.393804272,-0.097649202
0.129683993,-0.554403755,-0.262855369,-0.405391996,0.052697166
-0.73666928,0.058104122,-0.787820293,-1.195500971,-2.865828161
-0.001883995,0.974438774,2.094161313,2.499046732,0.301348672
-0.023870875,0.499824869,1.697477895,2.043161037,0.602958504
0.414530817,-0.754156253,0.263984809,0.291188502,-0.544351743
-0.955806616,-1.586372228,1.053271944,1.143606877,0.169372642
-0.346482342,-0.213583648,0.893758982,0.747572239,0.435029269
-0.29057715,-0.619284399,0.333249682,0.285892597,-0.179376413
0.802260221,1.420498352,0.153512876,0.455881197,0.190390576
-0.094279018,0.310794212,-0.11365598,-0.467782215,-0.239718295
-0.116299713,-1.44461304,-0.990281352,-1.258154118,-0.475161279
-0.118776692,-0.570283571,-0.426377966,-0.871303681,-0.540535919
0.006782366,-0.529443863,-0.598392989,-0.942113377,-0.732432483
-0.639239452,-0.524394456,-0.332595614,-1.598031581,-0.765542569
-0.112284586,-0.269220963,-0.292246183,-0.165900633,-1.301304312
-0.348243687,-1.120898002,-0.65001125,-0.641937205,-0.897676646
-0.206463355,0.209183388,-0.62051873,-0.220338823,0.926947679
0.589515521,0.355017466,0.331753932,0.268076513,1.037596248
0.994743353,0.539988736,1.669831648,2.267228631,0.625573258
0.089330427,0.478588144,1.505722268,2.249863947,1.015200294
-0.117084235,0.338652945,-0.679700643,-0.907698027,-0.457458154
0.57259754,0.768589555,1.090433095,1.381593138,0.45889096
-0.342304001,1.520795161,1.973732999,2.008603785,1.122960109
0.362970855,0.749883856,-0.493030979,-0.370472949,-0.536657579
0.441755326,0.335288913,0.269794692,0.168719251,0.106697654
0.14174695,1.386858043,0.737973702,0.596466075,0.304627232
-0.300971837,-1.51165483,-0.713543913,-0.931504229,-0.611573515
-0.574686571,1.494885718,1.718096996,1.313317162,0.712112836
1.640317518,4.000731249,4.925883588,4.879598058,3.549577753
-0.080172973,-0.054548408,-0.400085294,-0.4371557,-0.577880122
0.019049026,0.319158502,0.819621691,0.979356669,0.310509213
-0.291897673,1.307219707,0.80724529,1.129940921,-1.139562957
-0.583270302,1.152673788,0.315750193,0.796856781,-0.985183331
0.078839872,0.908118892,0.563101353,0.596823052,-0.199037958
-0.013395797,0.623685918,-0.081021835,0.086907894,-0.650005129
0.682312418,1.542391133,2.231156428,3.093581177,1.526715153
-0.04751597,0.10224656,-0.222080206,-0.024759853,0.394444254
0.207959993,0.721412419,1.14364463,1.385372524,0.323266842
-0.168831133,-0.536380361,-0.945442642,-1.121640999,-0.471366901
0.493207604,0.109345351,-0.379577938,-0.026425964,-0.214569989
0.241615811,-0.891781442,-0.584280218,-0.320323412,1.093150888
-0.029917321,0.36151212,0.003996357,0.219340587,-0.240306383
0.096988411,-1.573267991,-1.118549404,-1.155262052,-0.146811483
-0.247090109,-1.035479504,-1.158226451,-1.025293006,-0.582723678
0.085543605,0.741784894,0.476181294,0.271797112,0.444541143
-0.111958319,-0.122254649,-0.557425388,-1.011175949,-0.449041292
0.120521136,-0.440428089,-0.387350645,0.009025149,0.793393663
1.152458025,1.127353634,-0.812159614,0.148011409,0.037388017
0.001399208,0.415331803,0.578529524,0.776217884,0.113826117
-0.012411046,0.392653475,1.810287833,0.658691147,0.887028577
-0.057117037,2.735441231,1.326566537,0.88042956,1.113264641
0.189945298,0.091555175,0.539529371,0.256436802,0.170598456
-0.133218826,0.379057458,0.977060775,1.576526137,0.497456037
-1.269387039,-1.83564049,0.464078274,0.265847376,-1.07486646
-0.12139663,-0.001782487,-0.755747632,-0.722632884,-0.807440145
0.351488506,0.202618823,-0.535219513,-0.760550497,-0.48113411
0.275139364,0.434287121,-0.560022161,-1.015643761,0.090230872
0.985196248,0.539988736,-0.871628266,-0.581450049,-0.582217498
0.26333072,0.329370026,0.551824746,0.476196842,-0.374426742
-0.248414905,8.25045069,7.735884589,7.323419049,5.947501353
-0.480254118,5.316092588,5.007157241,4.931823063,2.741050476
-0.257597776,-0.407087512,-0.752408963,-0.856700909,-0.082858766
-0.092884952,0.955640338,0.969878669,0.938857375,0.346481238
0.78065192,1.738062568,1.826763097,1.685490384,1.814962492
1.489676496,1.101518405,0.962835143,-1.649798999,1.774536508
,,,,
0.519745882,0.279836727,2.68767574,1.762972737,2.362538852
-0.240926066,-0.686952837,2.221247258,1.68226613,0.777576352
-0.089499124,-0.376849742,0.5114709,0.337210648,-0.123149322
0.766524101,0.353923729,1.71124527,0.913811361,0.781808966
0.070226431,1.245932967,0.867160344,0.787215657,0.642258677
-0.188374846,1.281179927,-0.005518247,0.49752281,-0.183862197
-0.109381955,1.153219055,0.692905267,0.384437085,0.805596655
-0.116570358,-2.135200772,0.774743761,0.674425213,-0.789464241
0.253769833,0.351056654,0.122114311,0.437563103,1.383510243
0.001870599,4.059305868,3.762691373,3.3669827,1.212828954
-0.464698294,2.953859563,3.1775766,2.816689871,1.117336371
0.52314026,0.816381439,2.552015391,2.58415271,1.370897111
0.582299594,-0.132378685,1.459473584,1.690270217,0.615235117
0.247432203,0.095804764,0.569922494,0.607496621,0.144832289
0.063351336,0.572825239,0.189534742,0.645703977,-0.291085023
-0.681277685,0.034221309,-0.651619068,-0.770344451,-0.358111695
-0.108881749,-2.622741043,-0.822795076,-1.708811498,-1.959389242
-0.047446126,-0.117886314,-0.26428543,-0.445380977,-0.214327772
0.003515352,-0.651553644,-0.52318645,-0.507857656,-0.531831657
-0.712366218,1.448993652,1.549439456,1.483234545,0.435076749
-0.466186646,-0.777138559,0.964305873,1.434512796,1.020093296
-0.144601509,-1.288969399,-1.797373497,-1.947420648,-2.447623534
-0.370545319,-1.487990167,-1.809426814,-2.032358585,-2.467662461
-0.041748648,0.287017889,0.2478304,0.709445982,0.226728648
0.122435675,-1.306508605,-0.21153437,0.360413697,0.956510475
0.304666872,1.786878686,2.552612921,2.677095401,1.433377512
-0.047043709,0.237637848,0.316740576,0.517472687,0.039929635
0.021315469,0.060951196,0.202886959,0.165426134,-1.046154582
-0.22828358,0.460917034,1.497094784,1.53590079,1.380712644
-1.811026509,-0.003497204,0.354763104,-0.084013104,-0.695677268
-0.307773521,-0.144919428,-0.994198455,-1.291109854,-1.2336206
0.038438269,0.155421453,0.114673457,-0.190573942,-0.650374916
0.023563522,-0.349349822,1.264727394,0.930464876,0.02877013
-0.833377406,-1.305125774,0.592242424,1.028154097,0.884392918
-0.023199825,-0.060396656,-0.161636581,-0.194858409,-0.144559173
0.366493415,0.406017393,-0.219668437,-0.199288951,0.128094796
-0.149566105,1.917086414,0.886543409,1.523810429,0.247164654
-0.190647491,6.847160241,7.786769902,8.09469535,4.859555318
-0.20336544,4.015237311,4.116256982,4.231341202,1.669713967
-0.146398384,3.626895332,4.553053541,4.153184789,1.378833915
,,-0.076615207,-0.563919952,-1.180813612
-0.388600043,0.187459505,1.084277928,1.411318301,1.443861368
0.207721049,-0.918882069,0.305708979,-0.455642637,1.138344953
-0.040026473,-1.020424265,-1.306019629,-0.699125049,-0.731289178
,,,,
-1.789016607,0.898009664,0.423298506,1.876151003,2.040610758
0.093405718,0.03682018,0.814634845,1.380686692,0.545202281
0.125744346,-0.820933554,0.661908406,0.680439659,-0.026489484
0.328167161,-0.761776415,-0.743986754,-0.428127435,-0.873110836
0.157898732,-0.909333077,-0.553305679,-0.796319758,0.21643246
-0.365778068,0.940981949,-0.893191331,-0.496473494,-1.096276808
0.506459022,1.279836727,1.177204924,2.207148011,2.469355419
-0.071319562,0.150129692,-0.226654431,0.116168998,0.14168241
0.231858742,0.133143222,0.351478883,0.44610468,0.894078474
0.405015197,0.458374938,1.437429638,2.578255152,1.263003179
0.30615575,-0.305125774,1.516911617,2.708812065,0.040610758
0.45662856,0.228542106,1.62539958,1.600387536,0.455648257
-0.822158674,-0.622741043,1.177204924,1.117907481,0.040610758
-1.248414905,-1.824643729,-1.119679182,0.762972737,0.040610758
-0.058597375,-1.146571824,0.867853166,2.510512868,1.227649658
-0.559124268,0.389587685,1.732830671,1.868003708,1.603133522
0.160980343,2.898009664,3.305492668,3.207148011,2.84796568
-0.868430956,-0.105209915,0.369850002,0.632480653,-0.024280068
-0.821111377,0.836568389,2.231956594,2.349447655,1.626658877
0.341530944,-0.865109051,1.040437079,0.947982479,0.849658776
-0.216425535,-0.661375339,-1.431286004,-1.117196786,-1.167721412
-0.191041915,0.193528666,0.110513186,0.271550788,-0.314367558
-0.427081646,-0.055174212,0.582266727,0.789209538,-0.795348481
,,,,
-0.761924581,-0.127860293,1.296006771,0.764040868,0.576338732
0.00126002,0.66092214,0.329019809,0.155944545,0.215660488
0.038302829,-0.034347438,-0.169069224,0.013706309,-0.326052325
-0.291777486,1.965381982,2.636115693,2.675150635,1.244554761
0.104428794,-0.346014531,1.065671039,1.415485519,1.496636808
-0.657748894,-1.3342133,-0.515474872,-0.311672971,0.903693327
-0.154613216,-0.921528305,-0.737230514,-0.537417717,0.977555291
0.036983851,-0.157756451,-0.066101798,0.130217362,-0.076462639
0.35116348,-0.321272856,-0.902704454,-0.908959494,-0.977405958
0.100599781,-1.582659749,-0.988105506,-1.067477015,0.04257796
1.748766728,1.202194265,2.612034425,3.225116584,3.10829202
-2.570343,-2.944669137,1.111981715,1.561108802,2.541692324
-0.371899518,0.254417375,0.762167425,0.476196842,0.362538852
-0.594984803,0,-0.161663995,0.706226002,-1.544351743
-0.364838607,-0.80795149,1.005132892,1.808921896,0.120710134
-0.075095021,0.204774841,0.437351655,1.090459016,0.573911778
-0.310719084,-0.571068908,0.39007315,0.733867411,0.008080446
-0.759247503,-2.305125774,-0.47644949,0.009018139,0.086082532
0.401063057,-0.650388173,0.855825912,1.206529933,1.655745032
-0.00462947,-0.053466784,0.799145274,1.161020909,1.416431612
0.010273829,-0.413553233,-1.084220357,-1.174339383,0.20737739
-0.290446918,-2.287355086,-0.460337805,0.044171104,-0.677858299
-0.649154454,-1.384652287,2.065000545,1.969352657,0.375029797
0.143919971,2.279836727,3.095204534,3.733234322,2.040610758
-0.248414905,2.78825356,1.779551219,1.985277386,-0.461092411
-0.215017084,1.043337438,3.022392139,2.658691147,2.715127283
-0.666806903,-0.166575532,0.90803426,1.523305304,1.247413155
0.340532534,-0.399331694,1.242965938,1.561941287,0.723946101
0.195046307,0.631451166,2.148287285,2.478206746,0.906990863
0.086260353,0.994995658,2.7429713,2.202283667,1.073050086
0.530172239,0.433793598,0.189087326,-0.17159951,0.371834572
-0.248414905,-1.40960623,2.017697124,1.839402678,1.455648257
-0.041759991,0.664631822,1.105925151,0.36499285,-0.181297719
0.336893457,-0.527518195,0.416266094,0.193932965,-0.573092077
-0.146183647,0.254417375,1.617090086,1.465999692,0.750405292
0.211247803,0.534284387,0.089305131,0.167540945,0.17164293
0.185063449,1.202202127,0.46753364,0.435679584,0.661420043
-0.46073884,0.306206023,-0.923635862,-0.234763846,0.017455712
1.336038807,1.698253793,2.651010486,3.134935956,3.719758048
-0.627419762,5.006390469,3.233909105,2.379565508,2.320316052
0.366110054,1.679672096,0.754416339,0.140459055,1.572536412
0.601112139,2.173048434,0.464578697,-0.36793508,1.381412346
0.471990821,1.251042933,0.221511955,-0.112380833,2.001854553
1.421639367,2.014592875,0.816996039,0.226731055,1.790357316
0.563605038,0.797852633,0.202365652,0.344870864,1.505890054
-0.010883413,0.403266353,2.453568404,4.762552056,2.590788165
-0.152492628,0.138988939,2.151487369,4.455727583,2.936889732
0.020630404,0.762131624,0.015685388,0.190308757,-0.534315737
-0.223283081,0.876629076,0.643344515,0.671641981,0.247428922
-1.564722729,0.019564015,1.155258475,1.36551665,-0.281317337
0.07607472,-0.2055901,0.010169185,0.351951044,-1.444332125
-0.335834028,-0.865577363,-0.987335083,-0.836315204,-0.920123051
-0.172802262,-1.387764322,-1.224789069,-1.485825311,-0.255553562
0.271630265,0.172025801,-0.66582488,-0.707253429,-0.579914143
-0.166486685,0.34618136,-0.433428193,-0.299384072,-0.777655585
0.404012694,-0.055541842,0.066457654,0.378050578,-0.31984149
0.517244734,-0.454816054,-0.883748567,-0.341327115,-1.007871931
-0.158746339,0.378060418,0.039806851,0.414737554,-0.409303783
-0.059408134,1.168294482,1.713860687,1.853551976,0.440336669
-0.592600007,0.946283465,1.13978863,1.086972229,0.142422596
-0.060940602,-1.08859922,-1.15918798,-1.44489677,-1.16104373
0.351819515,0.372886218,-1.21065143,-0.9137184,-0.268218196
-0.553244165,-0.401679285,0.236171364,0.034635144,-0.238876031
-0.287668056,0.266282809,0.774160861,0.73741228,0.228329281
0.523602703,1.550406607,0.447923928,0.140416008,-0.259840891
0.897504624,1.005854288,-0.059657117,-0.411824759,0.168189107
-0.639075754,-3.284075348,-0.773533499,-0.111707471,-0.619970861
-0.650325984,-1.64906403,-1.027570726,-1.355391607,-0.778297194
-0.503646003,-1.201201608,-1.274884146,-1.475445075,-1.790239228
1.093134292,0.052987468,-0.822781343,-0.012677562,2.386858754
0.696901047,0.282483604,-0.739555349,-1.13271123,-0.448327419
-0.231291976,-1.505997545,-1.133542885,-0.743793473,0.52315092
0.163804227,0.853556994,0.893992313,0.855675533,0.784861947
-0.382889626,-1.710057349,-1.867371695,-1.18995623,-0.905508327
-0.817377224,-0.976548674,1.322373843,1.10049248,-0.596335218
0.036983979,1.575309843,2.73135837,2.646497995,2.268577551
0.568561404,1.255881984,1.963666071,1.907620036,2.730994798
-0.033098119,-1.087719895,-0.826135142,-0.640418779,-0.383516403
0.228157836,-0.432555091,-0.160241951,-0.391874958,-0.268502902
-0.134538284,-1.119392478,0.317951109,1.975340235,0.466171963
0.094570505,-0.707630258,-0.67092715,-0.664803673,0.084415779
-0.201835984,0.051287966,0.368351621,0.737735587,-0.199733657
-0.234685924,0.576474029,0.83516111,1.036398296,0.985989939
-1.185401975,-1.578812816,-1.224860961,0.214246306,-2.181297719
-0.187008665,0.520711372,-0.394425465,-0.371351839,-0.63276372
0.431823458,0.433446983,0.132340977,0.181994829,1.062588815
-1.32186791,-2.465680161,1.185789681,3.191806236,1.3906323
0.133722161,-0.173320169,-0.732550522,-1.129983405,-0.408726514
,,,,
0.248166123,0.225912988,-0.23055746,-0.006376921,0.454991501
1.082495144,1.748401819,3.143267763,2.291188502,1.040610758
-0.226064008,1.279836727,2.762167425,1.291188502,0.040610758
,,,,
,,,,
0.177841326,-1.101990336,1.898139068,1.560503356,1.040610758
,,,,
-1.08519308,-2.305125774,0.360746186,-0.37781449,2.81580103
1.340296875,2.058104122,1.602102386,0.156756267,-0.216078136
-0.283012627,-1.021203344,-0.171598722,0.080792341,0.077594991
-0.117427183,-1.541625062,0.802636633,1.452058107,1.164538552
0.121395821,-0.708119258,-0.091174343,-0.410688686,-0.58322959
-0.125832287,-0.206884076,0.282422295,-0.61820662,-0.941813007
-0.157572094,-1.253926173,-0.376992846,-0.745094716,-1.101237209
0.03505141,1.200071717,1.881038178,1.679160278,1.032259831
-0.473367309,-1.50019187,0.836693655,0.797925766,0.732628245
0.251950928,-0.545531884,1.556609158,1.826343727,0.303645163
0.273621921,0.155664724,0.039258207,0.220263763,-0.463171937
0.397240063,-0.142417858,-0.135268072,0.158184958,-0.194728982
-0.154794455,-0.3677297,0.147467535,0.258116387,-0.109177091
-0.130340996,-0.305125774,2.356104409,2.113722733,0.915079875
-0.585469183,1.03682018,3.470864221,2.041736177,0.777576352
-0.240392633,-3.047036151,-0.573386687,1.390807759,-0.416877443
-0.165260246,-0.10467282,0.606556078,0.45053499,0.588956279
0.217922991,-0.536020329,-0.360999341,0.04690802,-0.538405181
-0.050795818,-1.008594456,-0.405884543,-0.311677941,-0.242022099
0.259372639,0.400841085,-0.231186595,-0.188680431,-0.40055516
-0.336731847,-0.477752993,-0.118397396,0.239908432,-1.733308364
-0.656916254,-0.921702304,-0.616117107,-0.165447315,-1.080281696
-0.858102963,-1.460235091,0.526509057,0.195524327,0.205197589
0.112515735,-2.153690426,-0.955708587,-0.951390704,-0.136406971
0.663282056,-1.958861407,1.399482343,1.884399015,-0.074357676
0.065155213,0.783177251,1.542983594,1.958802757,0.744648019
-0.317268653,0.282351322,0.468235724,0.059941896,-0.113655971
-0.233475899,-0.356420395,1.510242033,1.817571623,1.263003179
0.064918649,0.090889323,1.353435278,1.672857295,0.516208917
0.199592967,-0.107799114,0.671838974,1.071364839,0.410339594
0.061260444,0.141195895,0.247431822,0.287416802,-0.706770278
-0.551844179,-1.140554483,0.037752539,0.289972282,-0.159869186
-0.177339064,-0.557272173,0.752513671,0.816697289,0.343523762
-0.039386033,-0.288653899,0.199265813,0.672532745,-0.186947804
-0.014253922,-0.942580313,0.120719308,0.6309703,-0.241617367
-0.439508582,-0.826709311,1.078628976,1.179726758,0.590128659
-1.248414905,-0.483444095,0.21753091,0.427302597,-0.028873508
-0.015269819,0.011930528,-0.633913283,-0.631508597,-0.560118297
0.53948489,-0.96317982,4.476331321,4.9848318,3.732461063
-0.073043311,-0.196491265,-0.509413455,-0.114086267,-0.882812449
-0.296169364,-0.172966001,-0.512377853,-0.039656061,-2.128862567
-0.094161075,1.53851846,3.553522063,3.905940579,2.548509163
0.047027404,1.199913144,3.631309179,4.323737076,2.33257066
0.052024327,0.605999551,3.582173124,4.231169939,2.568751064
0.085476744,0.34275627,0.427553031,1.040947026,0.072051634
-0.154906597,0.699648576,1.018027108,0.832325916,0.203655016
-0.464809174,0.037684477,-0.765216558,-0.900952858,-0.509842038
-1.23476649,-0.033666043,-0.914536219,-1.297207446,-0.362006689
-0.134050419,2.179776514,0.279399769,0.755622259,2.198420102
-0.372784062,0.415456658,-0.325949066,0.221541596,-0.247538621
-0.12164825,-0.258157435,-0.112348961,-0.287232977,-0.932272512
-0.037802258,0.128953054,-0.029785459,-0.53131914,-1.077690778
0.045409001,-0.340059759,0.598154731,0.532615015,-0.024459813
-0.309485239,-0.376538958,0.391335886,1.216133885,0.374650282
-0.598170675,0.109911726,0.159614491,0.561395102,-0.216501703
-0.263085762,1.753381643,8.822472196,9.313512339,6.783186208
-0.308342456,-1.42469731,-1.19133812,-1.303780512,-1.213378668
0.109521566,0.164236851,-0.614344596,-0.802548169,-2.21509871
1.413364098,2.279836727,2.708021584,2.775220485,1.715127283
0.901320169,1.808689226,-0.110470553,0.056652085,1.1848717
0.490632932,0.883802553,0.730345287,0.498893382,1.904422797
0.24126484,-0.936147876,-1.2537844,-1.224037406,-0.658801095
-0.363699388,-0.229468304,-0.068316141,-0.272144805,0.20236435
0.073502718,0.625510433,1.98675216,2.67350759,1.019609295
-0.082108508,-0.554704504,-0.231895297,0.185096896,-0.632796278
-0.429157216,0.716881239,0.997094171,0.97288534,1.712721681
1.513117748,1.581465297,4.520750613,4.964186168,0.040610758
0.099283641,-1.693456768,0.070036637,-0.054023891,-0.578351207
0.158066288,0.719101522,-0.089484232,-0.2195941,-0.271846569
0.141153854,0.532902913,-0.117451131,-0.049491242,-0.282249186
-0.450763537,-1.305125774,0.635580928,0.551036993,0.270851782
-0.123292576,2.175701684,1.518439179,0.91507182,0.16701875
-0.130197409,-1.564779569,0.331732481,0.033197429,-0.965273923
-0.03828101,0.049182713,0.118346496,0.373497,-0.484818555
-0.237196173,0.157443724,-0.346076592,-0.644033362,-3.128561371
0.404286598,0.287568809,1.468264694,1.979067769,1.129667417
0.817033264,1.398164738,1.017052159,0.226555384,-0.225612102
3.620035852,4.017716768,-0.098371601,-0.00053919,-0.433419767
-0.02976152,1.738758502,4.862815306,5.492173319,3.783048535
-0.097427531,-0.191668157,-0.05139565,-0.096202292,0.292657461
0.091273705,-0.744679687,-0.29394873,-0.534717331,0.230870695
0.110622461,-0.003223806,0.003435263,0.397197005,0.013639876
-0.136049411,0.078139059,-0.320489211,-0.231566718,-0.098246232
0.00471426,-0.309502451,-1.001310247,-1.096922491,-0.625411662
-0.017082453,-0.429929579,-0.785719982,-0.885003515,-0.076516788
,,,,
-0.704104861,-0.06251261,1.848125631,1.641907621,0.340099117
-0.587785734,-1.840974875,-0.256757912,-0.205825054,-0.48103161
0.369965312,3.570079461,4.948461504,5.713844198,3.343510264
-0.248414905,2.891075146,5.005992509,5.946621178,3.768531212
0.091421523,2.847902854,3.824843464,4.554959764,1.952804908
-1.189526103,1.572350783,4.260972541,5.43299528,2.713268603
-0.024484575,-0.56908523,-0.65921286,-0.86489034,-1.039139891
-0.221073021,0.15392629,-0.083730498,-0.780485565,-0.464323917
-0.504707609,1.290952398,3.012199319,2.089492888,2.515655666
-0.903445985,-0.564533468,1.263448716,0.540571022,0.753123981
-0.659703125,-0.993311738,1.216521075,0.769546248,1.807731079
-0.061847075,0.708764756,1.201989418,0.324403246,1.155327696
0.632184333,1.34275627,3.259396797,2.898717283,1.70357577
-0.502060412,0.35270463,1.001293739,0.671581121,1.327045592
0.279113872,1.088412972,2.058425299,1.824316959,1.340764948
-0.005256647,0.30481595,2.352732948,1.640154083,1.549577753
-1.513703564,-1.771457894,0.365597709,1.536290413,0.270851782
0.349007485,1.758425434,2.290321864,2.89265513,2.476257529
-0.98163122,0.269722667,2.289784829,2.266558563,1.712508925
-1.789016607,0,1.008261007,-0.079063984,
,,,,
-0.822158674,0.830806248,3.43390981,2.574587446,2.172939918
-1.822158674,0,-0.576701494,-0.708811498,
,,,,
,,,,
0.751585095,0.175356271,3.551824746,3.626698678,2.362538852
-3.44104253,0,,-0.664026484,-1.544351743
,0,0.423298506,,
,,,,
-0.248414905,0,1.423298506,1.640154083,
,,,,
,,,,
,,,,
0.194507526,0,,,0.040610758
,,,,
,,-0.295644376,-0.026063798,-0.95842119
,,,,
0.418540899,1.073119353,0.262843372,0.463025417,-0.280678897
0.499769421,-0.169193752,1.930802125,1.820671429,0.625573258
-1.8191141,-4.284075348,-0.528629494,-0.209651503,-0.744304336
-1.248414905,0,0.177204924,,
-0.822158674,0,0.423298506,-0.079063984,
-1.822158674,0,0.423298506,-1.079063984,
,,,,
,-0.824643729,2.008261007,1.117907481,
,,,,
,,,,
,0.228542106,,-0.708811498,-0.959389242
-3.44104253,-1.40960623,-1.704641683,-0.293773998,
-2.373979108,0,1.345839624,-0.293773998,-1.544351743
-1.856080029,1.228542106,1.177204924,1.291188502,2.040610758
,,,,
,0.175356271,,1.117907481,1.040610758
,,,,
-2.144086769,-1.423918431,0.786584916,0.986218123,0.851011824
,0.175356271,,2.574587446,1.625573258
,,,,
-2.856080029,0,,,-0.959389242
-3.373979108,0,-0.161663995,,2.172939918
-0.822158674,0,-0.119679182,,
,,,,
,,,,
,,,,
-0.248414905,1.760318771,1.423298506,1.876151003,0.040610758
-3.373979108,0,1.360746186,0.43781821,0.587977418
,,,,
-2.663465979,-0.672640636,-0.239122876,-0.349253573,-0.454797719
,,,,
,,,,
,,,,
,,,,-3.765776112
,,,,
-0.745921751,0.245843747,0.13144627,-0.257341555,-0.300246466
-0.071968978,1.830488368,3.383259965,2.970048665,1.533076089
-0.509892761,0.095994404,2.157082091,2.230172202,0.713463613
-0.62115643,0.412582837,2.258718192,2.513680293,0.23373978
-1.110331195,-0.008344947,0.981141956,1.785266326,1.147473121
-1.135729603,0.339075828,-0.016435427,1.336763052,-0.696354837
-0.44845643,0.399390259,-0.200006896,0.477829676,-2.029133274
-0.590208088,-0.357593193,-0.513035487,-0.670810915,-0.284800591
-0.189650785,-0.061914857,-0.138616112,-0.077036604,-0.412288795
0.717358237,0.830806248,1.281152742,2.188667675,0.575921568
-0.493540978,0,1.008261007,0.291188502,
,,,,
-0.520487535,1.228542106,1.177204924,0.920936016,
-2.407121175,-2.40960623,-3.425742227,,
-1.091913845,0,0.423298506,-1.664026484,3.035868301
0.773935992,0.760318771,1.177204924,2.546280416,3.597468626
-0.404275417,-0.761475388,0.584006683,0.418534335,0.332571713
-0.139319062,-1.676050434,-0.306285908,-0.762267577,-0.964327603
-1.226064008,0.254417375,2.665335925,2.804114392,1.270851782
-0.041135439,1.649411125,2.533988238,2.904152509,1.517966321
-0.10158534,2.642406807,5.19421622,3.640496698,1.780720919
-0.062552387,3.797854131,5.99178403,3.976930835,2.242244619
-2.160947752,-0.660924172,0.623780592,1.026007143,-1.281317337
,,,,
0.479512465,2.581465297,3.32842267,2.476196842,
-1.248414905,-0.824643729,1.930802125,1.476196842,0.625573258
,,,,
0.194507526,1.699187052,3.898139068,4.249780115,1.625573258
-0.839019657,2.349403101,3.961602862,4.039018174,1.362538852
-1.175181648,1.499071759,2.877552694,1.841577938,0.525446099
-0.789016607,2.560876064,3.778911629,3.658691147,0.040610758
-0.805492474,-1.824643729,0.177204924,0.762972737,
-0.215524155,0.814743343,1.180378856,1.557725438,0.460473285
-0.14608157,0.979822444,0.267037579,0.297079472,0.302185363
-0.803652503,1.185468289,3.693508695,3.704548967,1.592290675
-0.013554417,0.832098238,1.755886478,2.282919959,0.677814079
0.043038988,1.267873068,1.894979236,2.180379866,1.039535555
-0.085802766,0.379276402,1.064155664,0.932527389,-0.240250981
0.141695563,-0.39092739,0.317258146,0.516871374,0.381293903
-1.031571892,0,-1.630149998,-1.846037007,-2.766744165
-0.354872103,-0.429039853,-0.829652945,-0.767582143,-0.815656231
-0.133404445,0.744459051,0.552872462,0.793833158,-0.084345997
2.26333072,3.124951237,-0.925235386,0.504816347,-0.436631682
1.705769582,1.654355804,-0.482454702,0.952560425,0.247763364
0.054963644,-0.147901848,0.271564545,0.207907699,-0.569227852
-0.210348136,0.062263338,0.381401204,0.010907335,0.048058884
-0.111457867,0.691018019,0.621552167,0.793818432,0.460550914
-0.908570433,-0.784948251,1.390124741,1.518880651,0.303916153
-0.506951344,0.534447681,1.316174476,1.382410004,1.219238851
0.428706695,0.838484,2.694072838,2.511018301,1.805094184
0.055614799,0.231795363,0.859737168,1.219825795,-0.288618509
0.437494028,0.724974121,1.214669456,0.962822476,2.108813198
-1.822158674,0.830806248,1.848947309,2.002087305,
0.17293308,-0.964263691,-0.773879333,-0.848836819,-1.222700816
,,,,
0.062424959,-0.208306086,0.609801461,0.504480964,0.318603914
-0.077231794,-0.846343058,0.468206024,0.625915294,-0.290913051
0.080703221,-0.029547695,-1.037229196,-1.782232877,0.006441267
0.415922919,0.958028607,0.37852837,0.205333026,-0.154048732
0.119809906,1.276055836,0.712327864,1.117205113,-0.046963655
0.975585543,6.484515252,6.36083387,6.319242781,4.734613216
-0.12118956,-0.566098978,-0.227797753,-0.293199054,-0.188256794
0.036150682,-2.031364961,-0.848127585,-1.295930932,-0.719385928
-0.49052116,-0.014300175,-0.719470749,-0.397521796,-0.640928692
-0.057342574,0.845480016,0.080016101,0.106028586,-0.333727559
-0.160861986,1.098054972,-0.209064067,-0.350747976,-0.668311817
-0.088549549,0.715044329,0.265960383,0.170588935,-1.131806344
-1.467088512,-0.204007047,1.814354413,1.844115258,-1.959389242
-0.222976921,0.753710398,0.89190375,0.759830571,0.939697157
0.586579027,1.296537505,4.463298934,2.393328777,2.434621714
-0.190288422,-0.864672804,-0.219021739,-0.284898316,0.08570149
0.36946576,-0.57776496,-0.516355092,-0.771467958,-0.547393797
-0.194127451,0.789663814,1.109707025,0.815016903,0.042781205
0.314328562,-0.498676234,-1.0587793,-0.853859598,-0.790908648
,,,,
4.171071876,4.792324674,2.246376336,-0.147144291,0.501120031
2.159039233,2.729134328,1.045499137,0.465236768,0.643567445
-0.028790773,2.361310179,2.009278241,1.692818589,1.20981835
-0.431072239,-0.428745469,-0.905856493,-0.911355072,-0.373941372
